AVG Current,STD Current,MAX Current,MIN Current,Range Current,Kurtosis Current,RMS Current,Skewness Current,Entropy Current,AVG Torque,STD Torque,MAX Torque,MIN Torque,Range Torque,Kurtosis Torque,RMS Torque,Skewness Torque,Entropy Torque,AVG Active Power,STD Active Power,MAX Active Power,MIN Active Power,Range Active Power,Kurtosis Active Power,RMS Active Power,Skewness Active Power,Entropy Active Power,Class
0.472554,0.012264,0.497192,0.449524,0.047668,1.058073,0.472713,0.038383,6.907419,0.065229,0.015599,0.090637,0.039001,0.051636,1.401467,0.067067,0.014726,6.878698,0.283297,0.036672,0.344116,0.222839,0.121277,1.400565,0.285658,0.016087,6.899341,0
0.469192,0.011929,0.494080,0.446960,0.047120,1.043260,0.469343,0.024790,6.907432,0.064361,0.014824,0.089600,0.038391,0.051209,1.391801,0.066045,0.025746,6.880808,0.281693,0.035259,0.338013,0.222473,0.115540,1.413543,0.283888,0.043903,6.899882,0
0.470573,0.012488,0.497864,0.447754,0.050110,1.010927,0.470739,0.060245,6.907404,0.064916,0.015288,0.089661,0.040161,0.049500,1.412587,0.066690,0.038106,6.879540,0.282992,0.036327,0.340027,0.222046,0.117981,1.421791,0.285311,0.038716,6.899474,0
0.472662,0.012290,0.497559,0.449890,0.047669,1.055007,0.472822,0.043201,6.907418,0.064825,0.015596,0.089966,0.037964,0.052002,1.394184,0.066673,0.005212,6.878359,0.282438,0.036925,0.343384,0.221252,0.122132,1.420716,0.284839,0.005783,6.899177,0
0.469684,0.011803,0.492981,0.447144,0.045837,1.056925,0.469832,0.034217,6.907440,0.064226,0.014904,0.088867,0.038025,0.050842,1.392821,0.065931,0.022432,6.880403,0.281066,0.035173,0.340942,0.220093,0.120849,1.400308,0.283256,0.032525,6.899889,0
0.470143,0.012387,0.495239,0.447510,0.047729,1.031882,0.470306,0.039692,6.907409,0.064682,0.015259,0.089905,0.037781,0.052124,1.397736,0.066455,0.030114,6.879455,0.282525,0.036206,0.339539,0.219482,0.120057,1.411267,0.284833,0.045203,6.899500,0
0.472572,0.012404,0.497559,0.449707,0.047852,1.086942,0.472734,0.006870,6.907411,0.064645,0.015600,0.090271,0.038147,0.052124,1.408508,0.066499,0.007444,6.878178,0.281832,0.036642,0.345032,0.217285,0.127747,1.402215,0.284202,0.019082,6.899267,0
0.470238,0.011866,0.494446,0.445068,0.049378,1.024240,0.470387,0.026919,6.907437,0.064085,0.014921,0.090027,0.039124,0.050903,1.396311,0.065797,0.018492,6.880226,0.280951,0.035479,0.337830,0.221680,0.116150,1.426954,0.283181,0.024296,6.899748,0
0.469535,0.012323,0.496094,0.445679,0.050415,1.047572,0.469696,0.021625,6.907411,0.064227,0.015256,0.089050,0.039062,0.049988,1.410395,0.066012,0.020830,6.879084,0.281295,0.036133,0.345642,0.221252,0.124390,1.414627,0.283604,0.037659,6.899464,0
0.472634,0.012400,0.496948,0.447815,0.049133,1.082718,0.472796,0.022214,6.907411,0.065476,0.015571,0.093262,0.039429,0.053833,1.389089,0.067300,0.017577,6.879017,0.284232,0.036938,0.347168,0.218384,0.128784,1.392598,0.286620,0.025625,6.899271,0
0.470774,0.011989,0.498291,0.447632,0.050659,1.024508,0.470926,0.055174,6.907431,0.064492,0.015019,0.090698,0.039490,0.051208,1.399175,0.066216,0.010836,6.880234,0.281736,0.035501,0.338867,0.222900,0.115967,1.430644,0.283962,0.021167,6.899784,0
0.469387,0.012185,0.495239,0.444763,0.050476,0.994335,0.469545,0.019782,6.907419,0.064568,0.015109,0.091187,0.039612,0.051575,1.406021,0.066311,0.022447,6.879941,0.282086,0.036036,0.340149,0.223938,0.116211,1.405166,0.284376,0.026234,6.899558,0
0.472326,0.012480,0.497620,0.450989,0.046631,1.050588,0.472490,0.045723,6.907407,0.064736,0.015588,0.091492,0.038452,0.053040,1.388433,0.066584,0.016155,6.878283,0.282379,0.036649,0.343323,0.218018,0.125305,1.411400,0.284745,0.029166,6.899293,0
0.471106,0.012012,0.495361,0.448730,0.046631,1.027749,0.471259,0.050319,6.907431,0.064245,0.015030,0.090210,0.038635,0.051575,1.390171,0.065978,0.034583,6.879919,0.281244,0.035671,0.343323,0.217896,0.125427,1.413372,0.283495,0.029881,6.899675,0
0.468876,0.012030,0.493774,0.445251,0.048523,1.019048,0.469030,0.057396,6.907427,0.064251,0.015017,0.088440,0.039917,0.048523,1.406738,0.065981,0.037414,6.879971,0.281422,0.035726,0.339722,0.219971,0.119751,1.426091,0.283678,0.029008,6.899661,0
0.472411,0.012482,0.497742,0.448120,0.049622,1.067646,0.472576,0.024352,6.907407,0.064850,0.015594,0.091614,0.037537,0.054077,1.379515,0.066697,0.001617,6.878399,0.282672,0.036662,0.341003,0.221985,0.119018,1.410617,0.285037,0.005947,6.899313,0
0.471761,0.012046,0.496948,0.448486,0.048462,1.035957,0.471914,0.032840,6.907430,0.064399,0.015196,0.090820,0.039185,0.051635,1.383277,0.066166,0.002811,6.879500,0.281532,0.036014,0.339600,0.221497,0.118103,1.424447,0.283824,0.026088,6.899537,0
0.468805,0.012045,0.493103,0.446899,0.046204,1.053827,0.468959,0.024584,6.907426,0.064069,0.015005,0.089905,0.038635,0.051270,1.408552,0.065801,0.036825,6.879858,0.280935,0.035735,0.338379,0.221619,0.116760,1.417429,0.283197,0.040724,6.899624,0
0.471933,0.012529,0.495972,0.448486,0.047486,1.082316,0.472099,0.028306,6.907403,0.064591,0.015485,0.090820,0.038696,0.052124,1.408295,0.066419,0.027672,6.878522,0.281827,0.036540,0.340515,0.219360,0.121155,1.420419,0.284184,0.017597,6.899315,0
0.472022,0.012097,0.496887,0.448914,0.047973,1.075235,0.472177,0.025123,6.907427,0.064154,0.015269,0.089539,0.038208,0.051331,1.409068,0.065944,0.011604,6.878987,0.281054,0.036173,0.341187,0.220642,0.120545,1.408726,0.283370,0.024527,6.899436,0
0.468675,0.011890,0.490967,0.446838,0.044129,1.109895,0.468826,0.002303,6.907434,0.064273,0.014930,0.089966,0.038513,0.051453,1.398864,0.065983,0.034346,6.880323,0.281247,0.035599,0.342407,0.218567,0.123840,1.398195,0.283488,0.035240,6.899706,0
0.471618,0.012565,0.497986,0.447021,0.050965,1.025571,0.471785,0.019375,6.907401,0.064448,0.015357,0.089905,0.038452,0.051453,1.404486,0.066250,0.016782,6.878904,0.281633,0.036467,0.341125,0.218018,0.123107,1.415479,0.283982,0.023739,6.899334,0
0.472419,0.012223,0.497070,0.447754,0.049316,1.023269,0.472577,0.013235,6.907421,0.064726,0.015502,0.093201,0.038208,0.054993,1.402470,0.066554,0.000391,6.878646,0.282155,0.036674,0.345398,0.221008,0.124390,1.411733,0.284526,0.004069,6.899277,0
0.468933,0.011935,0.493103,0.446045,0.047058,1.066913,0.469085,0.003165,6.907432,0.063881,0.014919,0.088196,0.039246,0.048950,1.411159,0.065598,0.024243,6.880047,0.280677,0.035498,0.339172,0.222290,0.116882,1.429251,0.282910,0.039684,6.899718,0
0.471287,0.012571,0.498657,0.447632,0.051025,1.009899,0.471455,0.053206,6.907400,0.064406,0.015294,0.090393,0.036682,0.053711,1.385376,0.066195,0.022763,6.879089,0.281607,0.036197,0.339722,0.219116,0.120606,1.389559,0.283922,0.029117,6.899455,0
0.472493,0.012179,0.498108,0.450317,0.047791,1.038487,0.472650,0.067509,6.907424,0.064262,0.015446,0.090515,0.037720,0.052795,1.384218,0.066091,0.005147,6.878415,0.281223,0.036504,0.340149,0.219849,0.120300,1.404869,0.283580,0.019830,6.899293,0
0.469241,0.011978,0.492065,0.446472,0.045593,1.077552,0.469394,0.036295,6.907430,0.064083,0.014862,0.089417,0.038330,0.051087,1.412520,0.065782,0.032186,6.880417,0.280863,0.035330,0.340271,0.220764,0.119507,1.424134,0.283074,0.032787,6.899807,0
0.470591,0.012496,0.495972,0.447266,0.048706,1.020099,0.470757,0.044198,6.907403,0.064396,0.015273,0.090027,0.037903,0.052124,1.410052,0.066181,0.024332,6.879163,0.281788,0.036286,0.340149,0.220093,0.120056,1.412692,0.284112,0.021105,6.899428,0
0.472638,0.012267,0.497498,0.449097,0.048401,1.070481,0.472797,0.029368,6.907419,0.064358,0.015559,0.090271,0.037659,0.052612,1.390318,0.066210,0.001072,6.878077,0.281512,0.036688,0.341248,0.220520,0.120728,1.415472,0.283891,0.018136,6.899226,0
0.469698,0.011910,0.494934,0.446716,0.048218,1.020506,0.469848,0.027350,6.907434,0.063817,0.014841,0.088135,0.039551,0.048584,1.403673,0.065518,0.044660,6.880238,0.280247,0.035218,0.336914,0.219482,0.117432,1.414713,0.282449,0.044992,6.899819,0
0.470133,0.012399,0.495239,0.445740,0.049499,1.033685,0.470296,0.024069,6.907408,0.064104,0.015217,0.088989,0.038940,0.050049,1.402412,0.065883,0.020206,6.879121,0.280951,0.036179,0.338013,0.220703,0.117310,1.415795,0.283269,0.014689,6.899430,0
0.472641,0.012341,0.496033,0.449219,0.046814,1.084906,0.472801,0.008235,6.907415,0.064537,0.015610,0.089294,0.038391,0.050903,1.422261,0.066396,0.015678,6.878022,0.281896,0.036752,0.342407,0.219543,0.122864,1.428011,0.284279,0.019615,6.899220,0
0.470259,0.011932,0.494141,0.447327,0.046814,1.083685,0.470410,0.005192,6.907434,0.064063,0.014980,0.087769,0.038879,0.048890,1.395170,0.065789,0.027670,6.879966,0.280936,0.035645,0.340698,0.219788,0.120910,1.404408,0.283186,0.019789,6.899672,0
0.469646,0.012298,0.497314,0.445190,0.052124,1.002067,0.469807,0.002608,6.907413,0.064454,0.015104,0.089111,0.038635,0.050476,1.402109,0.066198,0.037846,6.879821,0.281787,0.035961,0.339233,0.221375,0.117858,1.410442,0.284070,0.042685,6.899570,0
0.472621,0.012416,0.497559,0.448181,0.049378,1.005575,0.472783,0.014699,6.907411,0.064465,0.015594,0.090393,0.038147,0.052246,1.410245,0.066323,0.006216,6.878040,0.281751,0.036758,0.340942,0.218567,0.122375,1.415694,0.284137,0.015670,6.899209,0
0.470908,0.012027,0.495483,0.448792,0.046691,1.054292,0.471061,0.021815,6.907429,0.064151,0.015108,0.090027,0.039001,0.051026,1.410282,0.065904,0.001997,6.879632,0.280768,0.035715,0.340698,0.222595,0.118103,1.408320,0.283029,0.012181,6.899633,0
0.469125,0.012225,0.493652,0.445312,0.048340,1.030492,0.469284,0.023121,6.907416,0.064081,0.015103,0.088989,0.037231,0.051758,1.414072,0.065835,0.034081,6.879505,0.280840,0.035731,0.338745,0.219177,0.119568,1.417335,0.283102,0.040836,6.899620,0
0.472343,0.012456,0.496643,0.449707,0.046936,1.076622,0.472507,0.042974,6.907408,0.064230,0.015420,0.090027,0.037781,0.052246,1.392109,0.066054,0.020616,6.878451,0.281309,0.036533,0.342529,0.220886,0.121643,1.407478,0.283669,0.015581,6.899287,0
0.473196,0.012297,0.497559,0.450378,0.047181,0.994352,0.473355,0.057343,4.770350,0.064195,0.016097,0.088623,0.040955,0.047668,1.541368,0.066165,0.007107,4.739037,0.280948,0.039043,0.335815,0.224548,0.111267,1.580082,0.283626,0.004628,4.761068,0
0.500641,0.012685,0.527222,0.475586,0.051636,1.179705,0.500802,0.049049,6.907435,0.059526,0.014919,0.082214,0.034058,0.048156,1.341525,0.061366,0.142833,6.875408,0.306053,0.031863,0.353943,0.252136,0.101807,1.472691,0.307706,0.211789,6.902286,0
0.500197,0.012192,0.526184,0.476196,0.049988,0.696040,0.500345,0.109474,6.907459,0.058565,0.014558,0.081665,0.033142,0.048523,1.451813,0.060346,0.205299,6.875811,0.303856,0.031289,0.352783,0.249451,0.103332,1.340259,0.305461,0.130280,6.902419,0
0.496998,0.012085,0.522278,0.475769,0.046509,1.299628,0.497145,0.063283,6.907460,0.058379,0.014375,0.080872,0.032898,0.047974,1.318311,0.060121,0.181835,6.876444,0.303260,0.030936,0.349426,0.252197,0.097229,1.477722,0.304833,0.237149,6.902501,0
0.499205,0.012515,0.527039,0.476196,0.050843,0.655567,0.499361,0.139456,6.907442,0.058758,0.014390,0.081482,0.032471,0.049011,1.440189,0.060493,0.211059,6.876752,0.304266,0.031022,0.352722,0.247192,0.105530,1.336592,0.305841,0.139445,6.902523,0
0.500965,0.012682,0.526062,0.476074,0.049988,1.210771,0.501125,0.052617,6.907435,0.059095,0.014963,0.082520,0.033264,0.049256,1.329368,0.060958,0.157986,6.874670,0.305212,0.031878,0.353333,0.252869,0.100464,1.472262,0.306871,0.211479,6.902251,0
0.500090,0.012211,0.525818,0.476807,0.049011,0.700321,0.500239,0.121923,6.907458,0.058249,0.014501,0.080200,0.032166,0.048034,1.487674,0.060025,0.198153,6.875744,0.303380,0.031026,0.351807,0.248840,0.102967,1.368527,0.304960,0.148525,6.902490,0
0.496866,0.012130,0.521484,0.475891,0.045593,1.300354,0.497014,0.063053,6.907458,0.058161,0.014355,0.079956,0.032104,0.047852,1.311284,0.059905,0.176270,6.876307,0.302999,0.030874,0.347534,0.248779,0.098755,1.453468,0.304566,0.253604,6.902510,0
0.499246,0.012661,0.527649,0.476746,0.050903,0.632420,0.499406,0.187006,6.907434,0.058761,0.014391,0.080383,0.033569,0.046814,1.491187,0.060496,0.225885,6.876734,0.304148,0.030810,0.352661,0.250488,0.102173,1.363149,0.305703,0.134143,6.902592,0
0.500865,0.012655,0.525452,0.476318,0.049134,1.182415,0.501024,0.014558,6.907436,0.058878,0.014923,0.082275,0.033386,0.048889,1.283394,0.060738,0.114053,6.874711,0.304752,0.031933,0.352905,0.252563,0.100342,1.447021,0.306419,0.195891,6.902217,0
0.500054,0.012137,0.524414,0.476501,0.047913,0.775056,0.500201,0.137478,6.907461,0.058133,0.014470,0.077942,0.032410,0.045532,1.528552,0.059905,0.253113,6.875622,0.303036,0.030999,0.348938,0.249023,0.099915,1.423088,0.304616,0.182800,6.902481,0
0.496898,0.012076,0.521118,0.474365,0.046753,1.188493,0.497045,0.006158,6.907460,0.058274,0.014244,0.081177,0.032471,0.048706,1.236306,0.059988,0.151272,6.876962,0.303279,0.030874,0.352966,0.249451,0.103515,1.379926,0.304845,0.188974,6.902531,0
0.499406,0.012617,0.527283,0.477051,0.050232,0.774830,0.499565,0.184155,6.907437,0.059289,0.014480,0.080750,0.033447,0.047303,1.529460,0.061030,0.240302,6.876888,0.305495,0.031147,0.351990,0.249573,0.102417,1.437499,0.307077,0.195791,6.902514,0
0.500952,0.012564,0.525269,0.478271,0.046998,1.136697,0.501110,0.025124,6.907441,0.059237,0.014981,0.081909,0.032166,0.049743,1.254337,0.061100,0.113362,6.874849,0.305591,0.031938,0.353821,0.250427,0.103394,1.385941,0.307254,0.166276,6.902251,0
0.499802,0.012150,0.523499,0.476440,0.047059,0.825496,0.499949,0.137540,6.907460,0.058783,0.014525,0.079041,0.032288,0.046753,1.523401,0.060549,0.231814,6.876158,0.304238,0.031188,0.348267,0.247314,0.100953,1.413843,0.305831,0.179107,6.902459,0
0.496885,0.012136,0.519958,0.475464,0.044494,1.196901,0.497033,0.023225,6.907457,0.058473,0.014388,0.080811,0.032898,0.047913,1.275071,0.060216,0.143641,6.876575,0.303775,0.030867,0.350525,0.252563,0.097962,1.400722,0.305338,0.219953,6.902545,0
0.499588,0.012674,0.527893,0.476562,0.051331,0.701010,0.499748,0.157080,6.907434,0.058840,0.014368,0.079773,0.033752,0.046021,1.510277,0.060567,0.233445,6.876910,0.304578,0.030904,0.352356,0.249695,0.102661,1.402125,0.306140,0.151078,6.902572,0
0.501195,0.012608,0.526367,0.476257,0.050110,1.145779,0.501354,0.006144,6.907439,0.058929,0.014976,0.082275,0.032837,0.049438,1.260680,0.060801,0.110710,6.874530,0.304946,0.031843,0.353516,0.252258,0.101258,1.395867,0.306602,0.180929,6.902258,0
0.499704,0.012122,0.524353,0.476562,0.047791,0.822591,0.499851,0.142181,6.907462,0.058139,0.014402,0.078064,0.033203,0.044861,1.548295,0.059894,0.229518,6.876010,0.302849,0.030882,0.349426,0.247559,0.101867,1.442591,0.304418,0.174432,6.902516,0
0.497023,0.012166,0.520752,0.473877,0.046875,1.145735,0.497172,0.012515,6.907456,0.058200,0.014316,0.080017,0.033569,0.046448,1.232517,0.059933,0.131130,6.876614,0.303244,0.030940,0.351135,0.250244,0.100891,1.345045,0.304817,0.205677,6.902504,0
0.499796,0.012758,0.528564,0.476501,0.052063,0.760494,0.499959,0.146794,6.907430,0.058569,0.014467,0.080505,0.031860,0.048645,1.461266,0.060327,0.209613,6.876217,0.304027,0.031002,0.352722,0.246765,0.105957,1.381378,0.305602,0.149872,6.902520,0
0.501144,0.012506,0.524841,0.478333,0.046508,1.215142,0.501300,0.031749,6.907444,0.058635,0.015034,0.081787,0.032837,0.048950,1.284503,0.060530,0.111888,6.873925,0.304398,0.031835,0.352722,0.250244,0.102478,1.426826,0.306057,0.174195,6.902243,0
0.499562,0.012121,0.523682,0.476257,0.047425,0.802041,0.499708,0.145389,6.907461,0.057888,0.014405,0.078186,0.031311,0.046875,1.533386,0.059651,0.251716,6.875643,0.302537,0.030796,0.346130,0.246094,0.100036,1.420293,0.304099,0.200489,6.902530,0
0.497049,0.012221,0.520752,0.474121,0.046631,1.158036,0.497199,0.004745,6.907453,0.057860,0.014279,0.080566,0.032410,0.048156,1.236406,0.059594,0.131841,6.876399,0.302550,0.030850,0.349060,0.248901,0.100159,1.369034,0.304117,0.194642,6.902513,0
0.499708,0.012667,0.527344,0.476074,0.051270,0.884201,0.499868,0.164147,6.907435,0.058370,0.014432,0.079346,0.032593,0.046753,1.547873,0.060126,0.256202,6.876064,0.303500,0.030782,0.353210,0.249084,0.104126,1.461475,0.305056,0.201943,6.902568,0
0.499974,0.012595,0.529236,0.473145,0.056091,0.933117,0.500133,0.083273,6.907438,0.058544,0.014861,0.083313,0.031067,0.052246,1.328860,0.060399,0.152645,6.874512,0.303395,0.031781,0.357727,0.247620,0.110107,1.344578,0.305054,0.159732,6.902227,0
0.498284,0.012144,0.524475,0.475830,0.048645,1.033537,0.498432,0.066275,6.907459,0.058553,0.014514,0.082214,0.032166,0.050048,1.340646,0.060323,0.175230,6.876038,0.303072,0.031164,0.350647,0.246155,0.104492,1.377497,0.304669,0.184806,6.902425,0
0.495939,0.012033,0.519043,0.474060,0.044983,1.022346,0.496085,0.045483,6.907461,0.058587,0.014261,0.080444,0.032837,0.047607,1.362452,0.060296,0.185590,6.877181,0.302986,0.030882,0.348816,0.247253,0.101563,1.377826,0.304554,0.185697,6.902518,0
0.498710,0.012634,0.525635,0.474792,0.050843,0.854843,0.498870,0.102531,6.907435,0.058771,0.014470,0.081116,0.032654,0.048462,1.388033,0.060524,0.157709,6.876536,0.303635,0.030947,0.354736,0.249939,0.104797,1.384047,0.305206,0.146194,6.902526,0
0.499997,0.012468,0.524231,0.476746,0.047485,1.015647,0.500152,0.087945,6.907445,0.058668,0.014831,0.081543,0.032349,0.049194,1.398003,0.060511,0.184791,6.874728,0.303514,0.031593,0.351990,0.247009,0.104981,1.374851,0.305152,0.176660,6.902294,0
0.498126,0.011968,0.521118,0.475159,0.045959,1.070547,0.498270,0.084952,6.907467,0.057828,0.014336,0.082153,0.032288,0.049865,1.395721,0.059577,0.182074,6.876034,0.301744,0.030833,0.348938,0.247620,0.101318,1.394276,0.303313,0.182041,6.902492,0
0.495724,0.012066,0.520935,0.474121,0.046814,1.008801,0.495871,0.067767,6.907459,0.057819,0.014169,0.078735,0.032837,0.045898,1.399280,0.059529,0.194527,6.876744,0.301436,0.030726,0.346191,0.246765,0.099426,1.412713,0.302997,0.189279,6.902517,0
0.498547,0.012579,0.524536,0.473633,0.050903,0.916884,0.498706,0.116450,6.907438,0.058288,0.014448,0.079956,0.031677,0.048279,1.408258,0.060050,0.182831,6.876044,0.302687,0.030822,0.350830,0.248718,0.102112,1.422436,0.304250,0.186485,6.902529,0
0.500081,0.012578,0.525757,0.475159,0.050598,0.992199,0.500239,0.090242,6.907439,0.058378,0.014828,0.082947,0.033203,0.049744,1.395399,0.060230,0.160660,6.874477,0.302938,0.031809,0.352234,0.247253,0.104981,1.394588,0.304602,0.181759,6.902196,0
0.498203,0.012109,0.524048,0.476868,0.047180,1.076374,0.498350,0.075197,6.907460,0.057874,0.014346,0.081726,0.032837,0.048889,1.341991,0.059624,0.170749,6.876051,0.301695,0.030919,0.349792,0.247070,0.102722,1.373725,0.303274,0.174650,6.902462,0
0.495875,0.012017,0.521179,0.473450,0.047729,0.996637,0.496021,0.052657,6.907462,0.057662,0.014204,0.079041,0.032104,0.046937,1.346193,0.059384,0.185160,6.876419,0.301115,0.030821,0.346191,0.245911,0.100280,1.372190,0.302686,0.188961,6.902473,0
0.498685,0.012550,0.525391,0.475769,0.049622,0.806865,0.498843,0.111825,6.907439,0.058334,0.014423,0.080566,0.032837,0.047729,1.388784,0.060089,0.171181,6.876232,0.302735,0.030953,0.349182,0.248718,0.100464,1.382601,0.304312,0.166884,6.902489,0
0.499961,0.012495,0.524780,0.475952,0.048828,0.988298,0.500117,0.091390,6.907443,0.058208,0.014809,0.081665,0.032471,0.049194,1.401164,0.060061,0.166341,6.874347,0.302711,0.031579,0.356262,0.245911,0.110351,1.381303,0.304352,0.166309,6.902272,0
0.498280,0.012137,0.522766,0.476379,0.046387,1.088447,0.498428,0.098722,6.907459,0.057405,0.014327,0.079102,0.032043,0.047059,1.415259,0.059164,0.199073,6.875552,0.300640,0.030788,0.346924,0.245850,0.101074,1.403685,0.302211,0.191206,6.902468,0
0.495781,0.012111,0.521301,0.474060,0.047241,1.061322,0.495929,0.072230,6.907457,0.057537,0.014089,0.078857,0.031494,0.047363,1.398837,0.059235,0.214073,6.876742,0.300957,0.030787,0.345703,0.247009,0.098694,1.426926,0.302526,0.213477,6.902475,0
0.498544,0.012516,0.524963,0.473877,0.051086,0.894416,0.498701,0.089946,6.907441,0.058691,0.014451,0.082153,0.029602,0.052551,1.353573,0.060442,0.164004,6.876504,0.303563,0.031079,0.355225,0.244812,0.110413,1.387846,0.305148,0.159006,6.902476,0
0.500054,0.012545,0.526672,0.475098,0.051574,0.880947,0.500212,0.093203,6.907441,0.058891,0.014958,0.082764,0.032776,0.049988,1.394792,0.060759,0.157147,6.874484,0.304073,0.031845,0.353882,0.249084,0.104798,1.400271,0.305735,0.170293,6.902228,0
0.498343,0.012131,0.525024,0.475769,0.049255,0.978914,0.498490,0.108938,6.907459,0.058033,0.014311,0.079712,0.032288,0.047424,1.359358,0.059770,0.183766,6.876358,0.302258,0.030796,0.349915,0.248047,0.101868,1.366984,0.303821,0.199579,6.902520,0
0.495961,0.012092,0.519043,0.473755,0.045288,1.063819,0.496109,0.045580,6.907458,0.057903,0.014262,0.080383,0.032349,0.048034,1.373110,0.059632,0.171614,6.876470,0.301504,0.030749,0.349731,0.244812,0.104919,1.365111,0.303067,0.152507,6.902518,0
0.498716,0.012572,0.525696,0.475220,0.050476,0.847884,0.498875,0.082455,6.907438,0.058507,0.014414,0.080444,0.031738,0.048706,1.367384,0.060255,0.196988,6.876385,0.303105,0.030879,0.348999,0.249573,0.099426,1.387506,0.304672,0.164094,6.902528,0
0.500053,0.012395,0.525574,0.477112,0.048462,0.891567,0.500207,0.115500,6.907449,0.058341,0.014898,0.081177,0.031738,0.049439,1.407303,0.060211,0.174259,6.874068,0.302995,0.031641,0.352600,0.247620,0.104980,1.417401,0.304641,0.172343,6.902259,0
0.498166,0.012072,0.522827,0.474915,0.047912,1.028197,0.498312,0.097213,6.907462,0.057676,0.014351,0.080627,0.032349,0.048278,1.398394,0.059433,0.178991,6.875803,0.301314,0.030701,0.348633,0.248474,0.100159,1.412480,0.302872,0.176432,6.902524,0
0.495873,0.012106,0.519104,0.474426,0.044678,1.102263,0.496021,0.064019,6.907458,0.058018,0.014179,0.079590,0.033264,0.046326,1.391972,0.059724,0.205078,6.876891,0.301777,0.030636,0.347229,0.247864,0.099365,1.410630,0.303326,0.206008,6.902557,0
0.498696,0.012631,0.525146,0.474792,0.050354,0.940221,0.498855,0.083610,6.907435,0.058357,0.014392,0.080017,0.032654,0.047363,1.363690,0.060103,0.171910,6.876386,0.302837,0.030934,0.350342,0.248596,0.101746,1.411156,0.304411,0.178535,6.902497,0
0.500149,0.012483,0.526428,0.476440,0.049988,0.870171,0.500304,0.077032,6.907444,0.058302,0.014783,0.080566,0.032166,0.048400,1.375916,0.060145,0.155615,6.874596,0.302979,0.031672,0.351990,0.248962,0.103028,1.389077,0.304628,0.165217,6.902249,0
0.498384,0.012181,0.525696,0.472168,0.053528,0.853696,0.498533,0.099036,6.907457,0.057562,0.014416,0.079712,0.032227,0.047485,1.367233,0.059338,0.177231,6.875364,0.301233,0.030894,0.351990,0.246399,0.105591,1.370330,0.302811,0.164877,6.902456,0
0.495784,0.012074,0.520020,0.473145,0.046875,0.958812,0.495931,0.082533,6.907459,0.057577,0.014095,0.080444,0.032776,0.047668,1.394392,0.059275,0.168339,6.876879,0.300927,0.030670,0.349854,0.247192,0.102662,1.372409,0.302484,0.171822,6.902521,0
0.498647,0.012617,0.527161,0.474915,0.052246,0.986597,0.498806,0.080214,6.907436,0.058097,0.014429,0.081360,0.029846,0.051514,1.369218,0.059861,0.194876,6.875867,0.302398,0.030941,0.353516,0.244812,0.108704,1.382425,0.303975,0.185096,6.902478,0
0.500077,0.012463,0.525208,0.477234,0.047974,1.007224,0.500232,0.083027,6.907445,0.057909,0.014792,0.079651,0.030457,0.049194,1.396683,0.059767,0.186119,6.874007,0.302151,0.031719,0.349670,0.245911,0.103759,1.431071,0.303810,0.179253,6.902200,0
